elapsed_s,err_x_px,err_pitch_px,marker_px,err_x_cm,distance_cm,lateral_thr_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,actual_yaw_deg,vib_x,vib_y,vib_z,aligned
11.533,-40,-28,43,-2.79,66.30,208.9,1478,1478,-0.40,-1.04,-122.98,2.4704,3.4305,9.0435,0
11.550,-40,-28,43,-2.79,66.30,208.9,1478,1478,-0.40,-1.04,-122.98,2.4704,3.4305,9.0435,0
11.567,-40,-28,43,-2.79,66.30,208.9,1478,1478,-0.40,-1.04,-122.98,2.4704,3.4305,9.0435,0
11.585,-41,-28,43,-2.86,66.30,208.9,1478,1478,-0.40,-1.04,-122.98,2.4704,3.4305,9.0435,0
11.602,-41,-28,43,-2.86,66.30,208.9,1478,1478,-0.40,-1.04,-122.98,2.4704,3.4305,9.0435,0
11.619,-40,-28,43,-2.79,66.30,208.9,1478,1478,-0.40,-1.04,-122.98,2.4704,3.4305,9.0435,0
11.636,-40,-28,43,-2.79,66.30,208.9,1478,1478,-0.40,-1.04,-122.98,2.4704,3.4305,9.0435,0
11.653,-40,-28,43,-2.79,66.30,208.9,1478,1478,-0.44,-1.51,-122.30,2.4704,3.4305,9.0435,0
11.670,-40,-28,43,-2.79,66.30,208.9,1478,1478,-0.44,-1.51,-122.30,2.4704,3.4305,9.0435,0
11.687,-39,-28,43,-2.72,66.30,208.9,1478,1478,-0.44,-1.51,-122.30,2.4704,3.4305,9.0435,0
11.704,-39,-29,42,-2.79,67.88,209.3,1478,1478,-0.44,-1.51,-122.30,2.4704,3.4305,9.0435,0
11.721,-38,-29,42,-2.71,67.88,209.3,1478,1478,-0.44,-1.51,-122.30,2.1923,3.3812,8.9111,0
11.738,-38,-29,42,-2.71,67.88,209.3,1478,1478,-0.44,-1.51,-122.30,2.1923,3.3812,8.9111,0
11.755,-38,-29,42,-2.71,67.88,209.3,1478,1478,-0.44,-1.51,-122.30,2.1923,3.3812,8.9111,0
11.772,-36,-29,42,-2.57,67.88,209.3,1478,1478,-0.44,-1.51,-122.30,2.1923,3.3812,8.9111,0
11.789,-35,-29,42,-2.50,67.88,209.3,1478,1478,-0.44,-1.51,-122.30,2.1923,3.3812,8.9111,0
11.806,-35,-28,43,-2.44,66.30,208.9,1478,1478,-0.44,-1.51,-122.30,2.1923,3.3812,8.9111,0
11.823,-34,-28,43,-2.37,66.30,208.9,1478,1478,-0.44,-1.51,-122.30,2.1923,3.3812,8.9111,0
11.840,-33,-28,43,-2.30,66.30,208.9,1478,1478,-0.44,-1.51,-122.30,2.1923,3.3812,8.9111,0
11.857,-32,-28,43,-2.23,66.30,208.9,1478,1478,-0.44,-1.51,-122.30,2.1923,3.3812,8.9111,0
11.874,-32,-28,43,-2.23,66.30,208.9,1478,1478,-0.44,-1.51,-122.30,2.1923,3.3812,8.9111,0
11.891,-31,-28,43,-2.16,66.30,208.9,1478,1478,-0.44,-1.51,-122.30,2.1923,3.3812,8.9111,0
11.908,-30,-28,43,-2.09,66.30,208.9,1478,1478,-0.63,-1.36,-122.58,2.1923,3.3812,8.9111,0
11.925,-29,-28,43,-2.02,66.30,208.9,1500,1478,-0.63,-1.36,-122.58,2.1923,3.3812,8.9111,0
11.942,-28,-28,43,-1.95,66.30,208.9,1500,1478,-0.63,-1.36,-122.58,2.1923,3.3812,8.9111,0
11.959,-28,-28,43,-1.95,66.30,208.9,1478,1478,-0.63,-1.36,-122.58,2.1923,3.3812,8.9111,0
11.976,-28,-28,43,-1.95,66.30,208.9,1478,1478,-0.63,-1.36,-122.58,1.9908,4.0009,7.6714,0
11.993,-27,-28,43,-1.88,66.30,208.9,1478,1478,-0.63,-1.36,-122.58,1.9908,4.0009,7.6714,0
12.010,-27,-28,43,-1.88,66.30,208.9,1478,1478,-0.63,-1.36,-122.58,1.9908,4.0009,7.6714,0
12.027,-26,-28,43,-1.81,66.30,208.9,1478,1478,-0.63,-1.36,-122.58,1.9908,4.0009,7.6714,0
12.044,-26,-27,44,-1.77,64.79,208.6,1478,1478,-0.63,-1.36,-122.58,1.9908,4.0009,7.6714,0
12.061,-25,-27,44,-1.70,64.79,208.6,1478,1478,-0.63,-1.36,-122.58,1.9908,4.0009,7.6714,0
12.079,-25,-27,44,-1.70,64.79,208.6,1478,1478,-0.63,-1.36,-122.58,1.9908,4.0009,7.6714,0
12.096,-25,-27,44,-1.70,64.79,208.6,1478,1478,-0.63,-1.36,-122.58,1.9908,4.0009,7.6714,0
12.113,-26,-27,44,-1.77,64.79,208.6,1478,1478,-0.63,-1.36,-122.58,1.9908,4.0009,7.6714,0
12.130,-26,-27,44,-1.77,64.79,208.6,1478,1478,-0.63,-1.36,-122.58,1.9908,4.0009,7.6714,0
12.148,-26,-27,44,-1.77,64.79,208.6,1478,1478,-0.63,-1.36,-122.58,1.9908,4.0009,7.6714,0
12.165,-27,-26,45,-1.80,63.35,208.2,1478,1478,-0.72,-1.40,-122.65,1.9908,4.0009,7.6714,0
12.182,-27,-26,45,-1.80,63.35,208.2,1478,1478,-0.72,-1.40,-122.65,1.9908,4.0009,7.6714,0
12.199,-27,-26,45,-1.80,63.35,208.2,1478,1478,-0.72,-1.40,-122.65,1.9908,4.0009,7.6714,0
12.217,-27,-26,45,-1.80,63.35,208.2,1478,1478,-0.72,-1.40,-122.65,1.3020,2.7784,6.2304,0
12.234,-27,-26,45,-1.80,63.35,208.2,1478,1478,-0.72,-1.40,-122.65,1.3020,2.7784,6.2304,0
12.251,-27,-26,45,-1.80,63.35,208.2,1478,1478,-0.72,-1.40,-122.65,1.3020,2.7784,6.2304,0
12.269,-27,-26,45,-1.80,63.35,208.2,1478,1478,-0.72,-1.40,-122.65,1.3020,2.7784,6.2304,0
12.286,-27,-25,46,-1.76,61.98,207.9,1478,1478,-0.72,-1.40,-122.65,1.3020,2.7784,6.2304,0
12.303,-27,-26,45,-1.80,63.35,208.2,1478,1478,-0.72,-1.40,-122.65,1.3020,2.7784,6.2304,0
12.320,-27,-25,46,-1.76,61.98,207.9,1478,1478,-0.72,-1.40,-122.65,1.3020,2.7784,6.2304,0
12.337,-27,-25,46,-1.76,61.98,207.9,1478,1478,-0.72,-1.40,-122.65,1.3020,2.7784,6.2304,0
12.354,-27,-25,46,-1.76,61.98,207.9,1478,1478,-0.72,-1.40,-122.65,1.3020,2.7784,6.2304,0
12.371,-27,-25,46,-1.76,61.98,207.9,1478,1478,-0.72,-1.40,-122.65,1.3020,2.7784,6.2304,0
12.388,-28,-25,46,-1.83,61.98,207.9,1478,1478,-0.72,-1.40,-122.65,1.3020,2.7784,6.2304,0
12.405,-28,-24,47,-1.79,60.66,207.5,1478,1478,-0.45,-0.59,-122.68,1.3020,2.7784,6.2304,0
12.422,-28,-24,47,-1.79,60.66,207.5,1478,1478,-0.45,-0.59,-122.68,1.3020,2.7784,6.2304,0
12.439,-28,-24,47,-1.79,60.66,207.5,1478,1478,-0.45,-0.59,-122.68,1.3020,2.7784,6.2304,0
12.456,-28,-24,47,-1.79,60.66,207.5,1478,1478,-0.45,-0.59,-122.68,1.3020,2.7784,6.2304,0
12.473,-28,-23,48,-1.75,59.39,207.2,1478,1478,-0.45,-0.59,-122.68,1.4883,3.7090,6.6844,0
12.490,-27,-23,48,-1.69,59.39,207.2,1478,1478,-0.45,-0.59,-122.68,1.4883,3.7090,6.6844,0
12.507,-27,-23,48,-1.69,59.39,207.2,1478,1478,-0.45,-0.59,-122.68,1.4883,3.7090,6.6844,0
12.524,-27,-23,48,-1.69,59.39,207.2,1478,1478,-0.45,-0.59,-122.68,1.4883,3.7090,6.6844,0
12.541,-27,-23,48,-1.69,59.39,207.2,1478,1478,-0.45,-0.59,-122.68,1.4883,3.7090,6.6844,0
12.558,-26,-23,48,-1.62,59.39,207.2,1478,1478,-0.45,-0.59,-122.68,1.4883,3.7090,6.6844,0
12.575,-26,-23,48,-1.62,59.39,207.2,1478,1478,-0.45,-0.59,-122.68,1.4883,3.7090,6.6844,0
12.592,-25,-22,49,-1.53,58.18,206.8,1478,1478,-0.45,-0.59,-122.68,1.4883,3.7090,6.6844,0
12.609,-25,-22,49,-1.53,58.18,206.8,1478,1478,-0.45,-0.59,-122.68,1.4883,3.7090,6.6844,0
12.627,-26,-21,50,-1.56,57.02,206.5,1478,1478,-0.45,-0.59,-122.68,1.4883,3.7090,6.6844,0
12.644,-26,-22,49,-1.59,58.18,206.8,1478,1478,-0.45,-0.59,-122.68,1.4883,3.7090,6.6844,0
12.661,-26,-21,50,-1.56,57.02,206.5,1478,1478,-0.42,-0.34,-123.44,1.4883,3.7090,6.6844,0
12.679,-27,-21,50,-1.62,57.02,206.5,1478,1478,-0.42,-0.34,-123.44,1.4883,3.7090,6.6844,0
12.698,-28,-21,50,-1.68,57.02,206.5,1478,1478,-0.42,-0.34,-123.44,1.4883,3.7090,6.6844,0
12.715,-32,-20,51,-1.88,55.90,206.1,1478,1478,-0.42,-0.34,-123.44,2.3705,3.2963,7.5482,0
12.732,-33,-20,51,-1.94,55.90,206.1,1478,1478,-0.42,-0.34,-123.44,2.3705,3.2963,7.5482,0
12.750,-35,-20,51,-2.06,55.90,206.1,1475,1478,-0.42,-0.34,-123.44,2.3705,3.2963,7.5482,0
12.767,-37,-19,52,-2.13,54.83,205.8,1478,1478,-0.42,-0.34,-123.44,2.3705,3.2963,7.5482,1
12.784,-39,-19,52,-2.25,54.83,205.8,1478,1478,-0.42,-0.34,-123.44,2.3705,3.2963,7.5482,1
12.800,-41,-19,52,-2.37,54.83,205.8,1478,1478,-0.42,-0.34,-123.44,2.3705,3.2963,7.5482,1
12.817,-43,-19,52,-2.48,54.83,205.8,1478,1478,-0.42,-0.34,-123.44,2.3705,3.2963,7.5482,1
12.834,-45,-18,53,-2.55,53.79,205.4,1478,1478,-0.42,-0.34,-123.44,2.3705,3.2963,7.5482,1
12.851,-47,-18,53,-2.66,53.79,205.4,1478,1478,-0.42,-0.34,-123.44,2.3705,3.2963,7.5482,1
12.868,-49,-18,53,-2.77,53.79,205.4,1478,1478,-0.42,-0.34,-123.44,2.3705,3.2963,7.5482,1
12.885,-51,-18,53,-2.89,53.79,205.4,1478,1478,-0.42,-0.34,-123.44,2.3705,3.2963,7.5482,1
12.902,-54,-18,53,-3.06,53.79,205.4,1478,1478,-1.15,-0.35,-123.87,2.3705,3.2963,7.5482,1
12.919,-56,-17,54,-3.11,52.79,205.1,1478,1478,-1.15,-0.35,-123.87,2.3705,3.2963,7.5482,1
12.936,-58,-17,54,-3.22,52.79,205.1,1478,1478,-1.15,-0.35,-123.87,2.3705,3.2963,7.5482,1
12.953,-60,-17,54,-3.33,52.79,205.1,1478,1478,-1.15,-0.35,-123.87,2.3705,3.2963,7.5482,1
12.970,-63,-16,55,-3.44,51.83,204.8,1478,1478,-1.15,-0.35,-123.87,2.6152,2.5165,8.3858,1
12.987,-66,-16,55,-3.60,51.83,204.8,1478,1478,-1.15,-0.35,-123.87,2.6152,2.5165,8.3858,1
13.004,-68,-16,55,-3.71,51.83,204.8,1478,1478,-1.15,-0.35,-123.87,2.6152,2.5165,8.3858,1
13.021,-71,-16,55,-3.87,51.83,204.8,1478,1478,-1.15,-0.35,-123.87,2.6152,2.5165,8.3858,1
13.038,-75,-15,56,-4.02,50.91,204.4,1475,1478,-1.15,-0.35,-123.87,2.6152,2.5165,8.3858,1
13.055,-77,-16,55,-4.20,51.83,204.8,1478,1478,-1.15,-0.35,-123.87,2.6152,2.5165,8.3858,1
13.072,-81,-16,55,-4.42,51.83,204.8,1475,1478,-1.15,-0.35,-123.87,2.6152,2.5165,8.3858,1
13.089,-85,-16,55,-4.64,51.83,204.8,1472,1478,-1.15,-0.35,-123.87,2.6152,2.5165,8.3858,1
13.106,-89,-16,55,-4.85,51.83,204.8,1471,1478,-1.15,-0.35,-123.87,2.6152,2.5165,8.3858,1
13.123,-94,-16,55,-5.13,51.83,204.8,1468,1478,-1.15,-0.35,-123.87,2.6152,2.5165,8.3858,1
13.140,-99,-15,56,-5.30,50.91,204.4,1466,1478,-1.15,-0.35,-123.87,2.6152,2.5165,8.3858,1
13.157,-103,-15,56,-5.52,50.91,204.4,1467,1478,-2.32,0.13,-123.93,2.6152,2.5165,8.3858,1
13.174,-107,-14,57,-5.63,50.02,204.0,1467,1478,-2.32,0.13,-123.93,2.6152,2.5165,8.3858,1
13.191,-112,-14,57,-5.89,50.02,204.0,1464,1478,-2.32,0.13,-123.93,2.6152,2.5165,8.3858,1
13.208,-116,-13,58,-6.00,49.15,203.7,1465,1478,-2.32,0.13,-123.93,2.8683,1.7157,9.3633,1
13.225,-120,-13,58,-6.21,49.15,203.7,1465,1478,-2.32,0.13,-123.93,2.8683,1.7157,9.3633,1
13.242,-125,-13,58,-6.47,49.15,203.7,1463,1478,-2.32,0.13,-123.93,2.8683,1.7157,9.3633,1
13.259,-130,-12,59,-6.61,48.32,203.3,1461,1478,-2.32,0.13,-123.93,2.8683,1.7157,9.3633,1
13.276,-134,-12,59,-6.81,48.32,203.3,1462,1478,-2.32,0.13,-123.93,2.8683,1.7157,9.3633,1
13.293,-137,-11,60,-6.85,47.52,203.0,1464,1478,-2.32,0.13,-123.93,2.8683,1.7157,9.3633,1
13.310,-141,-11,60,-7.05,47.52,203.0,1463,1478,-2.32,0.13,-123.93,2.8683,1.7157,9.3633,1
13.327,-144,-10,61,-7.08,46.74,202.6,1464,1500,-2.32,0.13,-123.93,2.8683,1.7157,9.3633,1
13.344,-147,-10,61,-7.23,46.74,202.6,1465,1478,-2.32,0.13,-123.93,2.8683,1.7157,9.3633,1
13.361,-151,-10,61,-7.43,46.74,202.6,1463,1478,-2.32,0.13,-123.93,2.8683,1.7157,9.3633,1
13.378,-154,-10,61,-7.57,46.74,202.6,1464,1478,-2.32,0.13,-123.93,2.8683,1.7157,9.3633,1
13.396,-156,-10,61,-7.67,46.74,202.6,1466,1478,-2.32,0.13,-123.93,2.8683,1.7157,9.3633,1
13.413,-159,-9,62,-7.69,45.98,202.3,1465,1500,-3.09,0.99,-123.38,2.8683,1.7157,9.3633,1
13.430,-161,-9,62,-7.79,45.98,202.3,1466,1478,-3.09,0.99,-123.38,2.8683,1.7157,9.3633,1
13.447,-163,-9,62,-7.89,45.98,202.3,1467,1478,-3.09,0.99,-123.38,2.8683,1.7157,9.3633,1
13.465,-166,-8,63,-7.90,45.25,201.9,1465,1500,-3.09,0.99,-123.38,2.5670,2.6837,8.4025,1
13.482,-168,-7,64,-7.88,44.55,201.6,1466,1500,-3.09,0.99,-123.38,2.5670,2.6837,8.4025,1
13.499,-168,-8,63,-8.00,45.25,201.9,1470,1478,-3.09,0.99,-123.38,2.5670,2.6837,8.4025,1
13.516,-169,-7,64,-7.92,44.55,201.6,1471,1500,-3.09,0.99,-123.38,2.5670,2.6837,8.4025,1
13.533,-169,-7,64,-7.92,44.55,201.6,1473,1478,-3.09,0.99,-123.38,2.5670,2.6837,8.4025,1
13.550,-169,-7,64,-7.92,44.55,201.6,1474,1478,-3.09,0.99,-123.38,2.5670,2.6837,8.4025,1
13.567,-169,-7,64,-7.92,44.55,201.6,1475,1478,-3.09,0.99,-123.38,2.5670,2.6837,8.4025,1
13.584,-169,-7,64,-7.92,44.55,201.6,1475,1478,-3.09,0.99,-123.38,2.5670,2.6837,8.4025,1
13.601,-168,-7,64,-7.88,44.55,201.6,1478,1478,-3.09,0.99,-123.38,2.5670,2.6837,8.4025,1
13.618,-167,-7,64,-7.83,44.55,201.6,1478,1478,-3.09,0.99,-123.38,2.5670,2.6837,8.4025,1
13.635,-165,-7,64,-7.73,44.55,201.6,1478,1478,-3.09,0.99,-123.38,2.5670,2.6837,8.4025,1
13.652,-166,-7,64,-7.78,44.55,201.6,1476,1478,-2.92,1.54,-123.50,2.5670,2.6837,8.4025,1
13.668,-163,-6,65,-7.52,43.86,201.2,1478,1500,-2.92,1.54,-123.50,2.5670,2.6837,8.4025,1
13.685,-162,-6,65,-7.48,43.86,201.2,1478,1478,-2.92,1.54,-123.50,2.5670,2.6837,8.4025,1
13.702,-160,-6,65,-7.38,43.86,201.2,1478,1478,-2.92,1.54,-123.50,2.5670,2.6837,8.4025,1
13.719,-158,-6,65,-7.29,43.86,201.2,1478,1478,-2.92,1.54,-123.50,2.2017,3.1243,7.3395,1
13.736,-155,-6,65,-7.15,43.86,201.2,1478,1478,-2.92,1.54,-123.50,2.2017,3.1243,7.3395,1
13.753,-153,-6,65,-7.06,43.86,201.2,1478,1478,-2.92,1.54,-123.50,2.2017,3.1243,7.3395,1
13.770,-150,-6,65,-6.92,43.86,201.2,1478,1478,-2.92,1.54,-123.50,2.2017,3.1243,7.3395,1
13.787,-148,-6,65,-6.83,43.86,201.2,1478,1478,-2.92,1.54,-123.50,2.2017,3.1243,7.3395,1
13.804,-145,-7,64,-6.80,44.55,201.6,1478,1478,-2.92,1.54,-123.50,2.2017,3.1243,7.3395,1
13.821,-142,-7,64,-6.66,44.55,201.6,1478,1478,-2.92,1.54,-123.50,2.2017,3.1243,7.3395,1
13.838,-139,-7,64,-6.52,44.55,201.6,1478,1478,-2.92,1.54,-123.50,2.2017,3.1243,7.3395,1
13.855,-135,-7,64,-6.33,44.55,201.6,1478,1478,-2.92,1.54,-123.50,2.2017,3.1243,7.3395,1
13.872,-131,-7,64,-6.14,44.55,201.6,1478,1478,-2.92,1.54,-123.50,2.2017,3.1243,7.3395,1
13.889,-128,-8,63,-6.10,45.25,201.9,1478,1478,-2.92,1.54,-123.50,2.2017,3.1243,7.3395,1
13.906,-125,-8,63,-5.95,45.25,201.9,1478,1478,-2.23,1.44,-123.85,2.2017,3.1243,7.3395,1
13.923,-121,-8,63,-5.76,45.25,201.9,1478,1478,-2.23,1.44,-123.85,2.2017,3.1243,7.3395,1
13.940,-118,-8,63,-5.62,45.25,201.9,1478,1478,-2.23,1.44,-123.85,2.2017,3.1243,7.3395,1
13.957,-115,-8,63,-5.48,45.25,201.9,1478,1478,-2.23,1.44,-123.85,2.2017,3.1243,7.3395,1
13.974,-112,-8,63,-5.33,45.25,201.9,1478,1478,-2.23,1.44,-123.85,2.2811,2.0788,7.7929,1
13.991,-108,-9,62,-5.23,45.98,202.3,1478,1478,-2.23,1.44,-123.85,2.2811,2.0788,7.7929,1
14.008,-105,-9,62,-5.08,45.98,202.3,1478,1478,-2.23,1.44,-123.85,2.2811,2.0788,7.7929,1
14.025,-102,-10,61,-5.02,46.74,202.6,1478,1478,-2.23,1.44,-123.85,2.2811,2.0788,7.7929,1
14.042,-99,-10,61,-4.87,46.74,202.6,1478,1478,-2.23,1.44,-123.85,2.2811,2.0788,7.7929,1
14.059,-95,-11,60,-4.75,47.52,203.0,1500,1478,-2.23,1.44,-123.85,2.2811,2.0788,7.7929,1
14.076,-92,-11,60,-4.60,47.52,203.0,1500,1478,-2.23,1.44,-123.85,2.2811,2.0788,7.7929,1
14.093,-89,-11,60,-4.45,47.52,203.0,1500,1478,-2.23,1.44,-123.85,2.2811,2.0788,7.7929,1
14.111,-85,-12,59,-4.32,48.32,203.3,1522,1478,-2.23,1.44,-123.85,2.2811,2.0788,7.7929,1
14.129,-83,-12,59,-4.22,48.32,203.3,1500,1478,-2.23,1.44,-123.85,2.2811,2.0788,7.7929,1
14.146,-79,-12,59,-4.02,48.32,203.3,1522,1478,-1.97,0.92,-123.97,2.2811,2.0788,7.7929,1
14.163,-76,-13,58,-3.93,49.15,203.7,1522,1478,-1.97,0.92,-123.97,2.2811,2.0788,7.7929,1
14.181,-71,-13,58,-3.67,49.15,203.7,1522,1478,-1.97,0.92,-123.97,2.2811,2.0788,7.7929,1
14.198,-68,-13,58,-3.52,49.15,203.7,1522,1478,-1.97,0.92,-123.97,2.2811,2.0788,7.7929,1
14.215,-65,-14,57,-3.42,50.02,204.0,1522,1478,-1.97,0.92,-123.97,2.6355,1.9527,8.0722,1
14.233,-63,-14,57,-3.32,50.02,204.0,1522,1478,-1.97,0.92,-123.97,2.6355,1.9527,8.0722,1
14.250,-60,-15,56,-3.21,50.91,204.4,1522,1478,-1.97,0.92,-123.97,2.6355,1.9527,8.0722,1
14.267,-58,-15,56,-3.11,50.91,204.4,1522,1478,-1.97,0.92,-123.97,2.6355,1.9527,8.0722,1
14.284,-56,-15,56,-3.00,50.91,204.4,1500,1478,-1.97,0.92,-123.97,2.6355,1.9527,8.0722,1
14.301,-54,-16,55,-2.95,51.83,204.8,1500,1478,-1.97,0.92,-123.97,2.6355,1.9527,8.0722,1
14.318,-52,-16,55,-2.84,51.83,204.8,1500,1478,-1.97,0.92,-123.97,2.6355,1.9527,8.0722,1
14.335,-50,-17,54,-2.78,52.79,205.1,1500,1478,-1.97,0.92,-123.97,2.6355,1.9527,8.0722,1
14.352,-48,-17,54,-2.67,52.79,205.1,1522,1478,-1.97,0.92,-123.97,2.6355,1.9527,8.0722,1
14.369,-45,-17,54,-2.50,52.79,205.1,1522,1478,-1.97,0.92,-123.97,2.6355,1.9527,8.0722,1
14.386,-43,-18,53,-2.43,53.79,205.4,1522,1478,-1.97,0.92,-123.97,2.6355,1.9527,8.0722,1
14.403,-41,-18,53,-2.32,53.79,205.4,1522,1478,-1.70,0.05,-123.78,2.6355,1.9527,8.0722,1
14.420,-39,-19,52,-2.25,54.83,205.8,1522,1478,-1.70,0.05,-123.78,2.6355,1.9527,8.0722,1
14.437,-37,-19,52,-2.13,54.83,205.8,1522,1478,-1.70,0.05,-123.78,2.6355,1.9527,8.0722,1
14.454,-34,-19,52,-1.96,54.83,205.8,1522,1478,-1.70,0.05,-123.78,2.6355,1.9527,8.0722,1
14.471,-32,-19,52,-1.85,54.83,205.8,1522,1478,-1.70,0.05,-123.78,2.0510,2.4411,7.8572,1
14.488,-30,-20,51,-1.76,55.90,206.1,1522,1478,-1.70,0.05,-123.78,2.0510,2.4411,7.8572,0
14.505,-27,-20,51,-1.59,55.90,206.1,1522,1478,-1.70,0.05,-123.78,2.0510,2.4411,7.8572,0
14.522,-25,-21,50,-1.50,57.02,206.5,1522,1478,-1.70,0.05,-123.78,2.0510,2.4411,7.8572,0
14.539,-23,-21,50,-1.38,57.02,206.5,1522,1478,-1.70,0.05,-123.78,2.0510,2.4411,7.8572,0
14.556,-21,-21,50,-1.26,57.02,206.5,1522,1478,-1.70,0.05,-123.78,2.0510,2.4411,7.8572,0
14.573,-19,-21,50,-1.14,57.02,206.5,1522,1478,-1.70,0.05,-123.78,2.0510,2.4411,7.8572,0
14.590,-17,-22,49,-1.04,58.18,206.8,1522,1478,-1.70,0.05,-123.78,2.0510,2.4411,7.8572,0
14.607,-16,-22,49,-0.98,58.18,206.8,1522,1478,-1.70,0.05,-123.78,2.0510,2.4411,7.8572,0
14.624,-14,-23,48,-0.88,59.39,207.2,1522,1478,-1.70,0.05,-123.78,2.0510,2.4411,7.8572,0
14.641,-13,-23,48,-0.81,59.39,207.2,1522,1478,-1.70,0.05,-123.78,2.0510,2.4411,7.8572,0
14.658,-12,-23,48,-0.75,59.39,207.2,1522,1478,-1.83,-0.76,-123.99,2.0510,2.4411,7.8572,0
14.675,-11,-24,47,-0.70,60.66,207.5,1522,1478,-1.83,-0.76,-123.99,2.0510,2.4411,7.8572,0
14.692,-10,-24,47,-0.64,60.66,207.5,1522,1478,-1.83,-0.76,-123.99,2.0510,2.4411,7.8572,0
14.709,-9,-24,47,-0.57,60.66,207.5,1522,1478,-1.83,-0.76,-123.99,2.0510,2.4411,7.8572,0
14.726,-7,-25,46,-0.46,61.98,207.9,1522,1478,-1.83,-0.76,-123.99,2.0429,2.2047,8.2283,0
14.743,-6,-25,46,-0.39,61.98,207.9,1522,1478,-1.83,-0.76,-123.99,2.0429,2.2047,8.2283,0
14.761,-4,-25,46,-0.26,61.98,207.9,1522,1478,-1.83,-0.76,-123.99,2.0429,2.2047,8.2283,0
14.778,-3,-26,45,-0.20,63.35,208.2,1522,1478,-1.83,-0.76,-123.99,2.0429,2.2047,8.2283,0
14.795,-1,-26,45,-0.07,63.35,208.2,1522,1478,-1.83,-0.76,-123.99,2.0429,2.2047,8.2283,0
14.812,0,-26,45,0.00,63.35,208.2,1522,1478,-1.83,-0.76,-123.99,2.0429,2.2047,8.2283,0
14.830,3,-27,44,0.20,64.79,208.6,1522,1478,-1.83,-0.76,-123.99,2.0429,2.2047,8.2283,0
14.847,4,-27,44,0.27,64.79,208.6,1522,1478,-1.83,-0.76,-123.99,2.0429,2.2047,8.2283,0
14.864,6,-28,43,0.42,66.30,208.9,1522,1478,-1.83,-0.76,-123.99,2.0429,2.2047,8.2283,0
14.881,7,-28,43,0.49,66.30,208.9,1522,1478,-1.83,-0.76,-123.99,2.0429,2.2047,8.2283,0
14.898,8,-29,42,0.57,67.88,209.3,1522,1478,-1.83,-0.76,-123.99,2.0429,2.2047,8.2283,0
14.915,10,-29,42,0.71,67.88,209.3,1522,1478,-2.38,-1.56,-124.17,2.0429,2.2047,8.2283,0
14.932,11,-29,42,0.79,67.88,209.3,1522,1478,-2.38,-1.56,-124.17,2.0429,2.2047,8.2283,0
14.949,12,-29,42,0.86,67.88,209.3,1522,1478,-2.38,-1.56,-124.17,2.0429,2.2047,8.2283,0
14.966,13,-29,42,0.93,67.88,209.3,1522,1478,-2.38,-1.56,-124.17,2.5628,2.2264,8.1681,0
14.983,14,-30,41,1.02,69.53,209.6,1522,1478,-2.38,-1.56,-124.17,2.5628,2.2264,8.1681,0
15.000,14,-30,41,1.02,69.53,209.6,1522,1478,-2.38,-1.56,-124.17,2.5628,2.2264,8.1681,0
15.017,15,-31,40,1.12,71.27,210.0,1522,1477,-2.38,-1.56,-124.17,2.5628,2.2264,8.1681,0
15.034,16,-31,40,1.20,71.27,210.0,1522,1478,-2.38,-1.56,-124.17,2.5628,2.2264,8.1681,0
15.051,16,-31,40,1.20,71.27,210.0,1522,1478,-2.38,-1.56,-124.17,2.5628,2.2264,8.1681,0
15.068,17,-31,40,1.27,71.27,210.0,1522,1478,-2.38,-1.56,-124.17,2.5628,2.2264,8.1681,0
15.085,17,-31,40,1.27,71.27,210.0,1522,1478,-2.38,-1.56,-124.17,2.5628,2.2264,8.1681,0
15.102,18,-31,40,1.35,71.27,210.0,1522,1478,-2.38,-1.56,-124.17,2.5628,2.2264,8.1681,0
15.119,19,-32,39,1.46,73.10,210.3,1522,1477,-2.38,-1.56,-124.17,2.5628,2.2264,8.1681,0
15.136,20,-32,39,1.54,73.10,210.3,1522,1478,-2.38,-1.56,-124.17,2.5628,2.2264,8.1681,0
15.153,21,-32,39,1.62,73.10,210.3,1522,1478,-1.75,-2.35,-123.82,2.5628,2.2264,8.1681,0
15.170,22,-32,39,1.69,73.10,210.3,1522,1478,-1.75,-2.35,-123.82,2.5628,2.2264,8.1681,0
15.187,22,-33,38,1.74,75.02,210.7,1522,1477,-1.75,-2.35,-123.82,2.5628,2.2264,8.1681,0
15.204,23,-33,38,1.82,75.02,210.7,1522,1478,-1.75,-2.35,-123.82,2.5628,2.2264,8.1681,0
15.221,24,-33,38,1.89,75.02,210.7,1522,1478,-1.75,-2.35,-123.82,3.1403,1.8146,8.8927,0
15.238,24,-33,38,1.89,75.02,210.7,1522,1478,-1.75,-2.35,-123.82,3.1403,1.8146,8.8927,0
15.255,25,-33,38,1.97,75.02,210.7,1522,1478,-1.75,-2.35,-123.82,3.1403,1.8146,8.8927,0
15.271,25,-33,38,1.97,75.02,210.7,1522,1478,-1.75,-2.35,-123.82,3.1403,1.8146,8.8927,0
15.288,26,-33,38,2.05,75.02,210.7,1522,1478,-1.75,-2.35,-123.82,3.1403,1.8146,8.8927,0
15.306,27,-34,37,2.19,77.05,211.0,1522,1476,-1.75,-2.35,-123.82,3.1403,1.8146,8.8927,0
