elapsed_s,err_x_px,err_pitch_px,marker_px,err_x_cm,distance_cm,lateral_thr_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,actual_yaw_deg,vib_x,vib_y,vib_z,aligned
34.482,-46,-26,45,-3.07,63.35,208.2,1478,1477,-1.17,-0.45,-120.29,1.5332,3.5494,7.0535,0
34.499,-45,-25,46,-2.93,61.98,207.9,1478,1478,-1.17,-0.45,-120.29,1.5332,3.5494,7.0535,0
34.516,-44,-26,45,-2.93,63.35,208.2,1478,1477,-1.17,-0.45,-120.29,1.5332,3.5494,7.0535,0
34.533,-43,-25,46,-2.80,61.98,207.9,1478,1478,-1.17,-0.45,-120.29,1.5332,3.5494,7.0535,0
34.550,-42,-25,46,-2.74,61.98,207.9,1478,1478,-1.17,-0.45,-120.29,1.5332,3.5494,7.0535,0
34.567,-41,-25,46,-2.67,61.98,207.9,1478,1478,-1.17,-0.45,-120.29,1.5332,3.5494,7.0535,0
34.584,-40,-26,45,-2.67,63.35,208.2,1478,1476,-1.17,-0.45,-120.29,1.5332,3.5494,7.0535,0
34.601,-40,-25,46,-2.61,61.98,207.9,1478,1478,-1.17,-0.45,-120.29,1.5332,3.5494,7.0535,0
34.618,-39,-25,46,-2.54,61.98,207.9,1478,1478,-1.17,-0.45,-120.29,1.5332,3.5494,7.0535,0
34.635,-38,-25,46,-2.48,61.98,207.9,1478,1478,-1.17,-0.45,-120.29,1.5332,3.5494,7.0535,0
34.652,-37,-25,46,-2.41,61.98,207.9,1478,1478,-0.71,-1.39,-119.32,1.5332,3.5494,7.0535,0
34.669,-36,-25,46,-2.35,61.98,207.9,1478,1478,-0.71,-1.39,-119.32,1.5332,3.5494,7.0535,0
34.686,-35,-25,46,-2.28,61.98,207.9,1478,1478,-0.71,-1.39,-119.32,1.5332,3.5494,7.0535,0
34.703,-34,-25,46,-2.22,61.98,207.9,1478,1478,-0.71,-1.39,-119.32,2.0959,2.7662,8.2282,0
34.720,-33,-25,46,-2.15,61.98,207.9,1478,1478,-0.71,-1.39,-119.32,2.0959,2.7662,8.2282,0
34.737,-32,-25,46,-2.09,61.98,207.9,1478,1478,-0.71,-1.39,-119.32,2.0959,2.7662,8.2282,0
34.754,-30,-25,46,-1.96,61.98,207.9,1522,1478,-0.71,-1.39,-119.32,2.0959,2.7662,8.2282,0
34.771,-29,-25,46,-1.89,61.98,207.9,1522,1478,-0.71,-1.39,-119.32,2.0959,2.7662,8.2282,0
34.788,-27,-25,46,-1.76,61.98,207.9,1522,1478,-0.71,-1.39,-119.32,2.0959,2.7662,8.2282,0
34.805,-25,-25,46,-1.63,61.98,207.9,1522,1478,-0.71,-1.39,-119.32,2.0959,2.7662,8.2282,0
34.823,-23,-25,46,-1.50,61.98,207.9,1522,1478,-0.71,-1.39,-119.32,2.0959,2.7662,8.2282,0
34.840,-22,-25,46,-1.43,61.98,207.9,1522,1478,-0.71,-1.39,-119.32,2.0959,2.7662,8.2282,0
34.857,-20,-25,46,-1.30,61.98,207.9,1522,1478,-0.71,-1.39,-119.32,2.0959,2.7662,8.2282,0
34.875,-18,-25,46,-1.17,61.98,207.9,1522,1478,-0.71,-1.39,-119.32,2.0959,2.7662,8.2282,0
34.892,-16,-25,46,-1.04,61.98,207.9,1522,1478,-0.20,-2.33,-119.27,2.0959,2.7662,8.2282,0
34.911,-11,-25,46,-0.72,61.98,207.9,1522,1478,-0.20,-2.33,-119.27,2.0959,2.7662,8.2282,0
34.928,-9,-25,46,-0.59,61.98,207.9,1522,1478,-0.20,-2.33,-119.27,2.0959,2.7662,8.2282,0
34.945,-6,-25,46,-0.39,61.98,207.9,1522,1478,-0.20,-2.33,-119.27,2.0959,2.7662,8.2282,0
34.963,-4,-25,46,-0.26,61.98,207.9,1522,1478,-0.20,-2.33,-119.27,3.3226,3.9007,7.7138,0
34.980,-2,-25,46,-0.13,61.98,207.9,1522,1478,-0.20,-2.33,-119.27,3.3226,3.9007,7.7138,0
34.997,0,-25,46,0.00,61.98,207.9,1522,1478,-0.20,-2.33,-119.27,3.3226,3.9007,7.7138,0
35.014,1,-26,45,0.07,63.35,208.2,1522,1476,-0.20,-2.33,-119.27,3.3226,3.9007,7.7138,0
35.031,3,-26,45,0.20,63.35,208.2,1522,1478,-0.20,-2.33,-119.27,3.3226,3.9007,7.7138,0
35.048,5,-26,45,0.33,63.35,208.2,1522,1478,-0.20,-2.33,-119.27,3.3226,3.9007,7.7138,0
35.065,6,-25,46,0.39,61.98,207.9,1522,1478,-0.20,-2.33,-119.27,3.3226,3.9007,7.7138,0
35.082,7,-25,46,0.46,61.98,207.9,1522,1478,-0.20,-2.33,-119.27,3.3226,3.9007,7.7138,0
35.099,8,-25,46,0.52,61.98,207.9,1522,1478,-0.20,-2.33,-119.27,3.3226,3.9007,7.7138,0
35.116,9,-25,46,0.59,61.98,207.9,1522,1478,-0.20,-2.33,-119.27,3.3226,3.9007,7.7138,0
35.133,10,-25,46,0.65,61.98,207.9,1522,1478,-0.20,-2.33,-119.27,3.3226,3.9007,7.7138,0
35.150,10,-25,46,0.65,61.98,207.9,1522,1478,-0.10,-2.42,-120.04,3.3226,3.9007,7.7138,0
35.167,10,-25,46,0.65,61.98,207.9,1522,1478,-0.10,-2.42,-120.04,3.3226,3.9007,7.7138,0
35.184,11,-25,46,0.72,61.98,207.9,1522,1478,-0.10,-2.42,-120.04,3.3226,3.9007,7.7138,0
35.201,10,-24,47,0.64,60.66,207.5,1522,1478,-0.10,-2.42,-120.04,3.3226,3.9007,7.7138,0
35.218,10,-25,46,0.65,61.98,207.9,1522,1478,-0.10,-2.42,-120.04,2.8248,3.3458,9.1051,0
35.235,9,-25,46,0.59,61.98,207.9,1478,1478,-0.10,-2.42,-120.04,2.8248,3.3458,9.1051,0
35.252,9,-24,47,0.57,60.66,207.5,1500,1478,-0.10,-2.42,-120.04,2.8248,3.3458,9.1051,0
35.269,8,-24,47,0.51,60.66,207.5,1478,1478,-0.10,-2.42,-120.04,2.8248,3.3458,9.1051,0
35.286,8,-24,47,0.51,60.66,207.5,1500,1478,-0.10,-2.42,-120.04,2.8248,3.3458,9.1051,0
35.303,8,-24,47,0.51,60.66,207.5,1500,1478,-0.10,-2.42,-120.04,2.8248,3.3458,9.1051,0
35.320,8,-24,47,0.51,60.66,207.5,1522,1478,-0.10,-2.42,-120.04,2.8248,3.3458,9.1051,0
35.337,8,-24,47,0.51,60.66,207.5,1522,1478,-0.10,-2.42,-120.04,2.8248,3.3458,9.1051,0
35.354,8,-23,48,0.50,59.39,207.2,1522,1478,-0.10,-2.42,-120.04,2.8248,3.3458,9.1051,0
35.371,8,-24,47,0.51,60.66,207.5,1522,1478,-0.10,-2.42,-120.04,2.8248,3.3458,9.1051,0
35.388,8,-23,48,0.50,59.39,207.2,1522,1478,-0.67,-2.05,-120.46,2.8248,3.3458,9.1051,0
35.405,8,-24,47,0.51,60.66,207.5,1522,1478,-0.67,-2.05,-120.46,2.8248,3.3458,9.1051,0
35.422,7,-23,48,0.44,59.39,207.2,1478,1478,-0.67,-2.05,-120.46,2.8248,3.3458,9.1051,0
35.440,6,-23,48,0.38,59.39,207.2,1478,1478,-0.67,-2.05,-120.46,2.8248,3.3458,9.1051,0
35.457,5,-24,47,0.32,60.66,207.5,1478,1478,-0.67,-2.05,-120.46,2.5076,2.9614,9.0064,0
35.474,4,-23,48,0.25,59.39,207.2,1478,1478,-0.67,-2.05,-120.46,2.5076,2.9614,9.0064,0
35.492,3,-23,48,0.19,59.39,207.2,1478,1478,-0.67,-2.05,-120.46,2.5076,2.9614,9.0064,0
35.509,2,-23,48,0.12,59.39,207.2,1478,1478,-0.67,-2.05,-120.46,2.5076,2.9614,9.0064,0
35.526,1,-23,48,0.06,59.39,207.2,1478,1478,-0.67,-2.05,-120.46,2.5076,2.9614,9.0064,0
35.543,0,-22,49,0.00,58.18,206.8,1478,1478,-0.67,-2.05,-120.46,2.5076,2.9614,9.0064,0
35.560,-1,-22,49,-0.06,58.18,206.8,1478,1478,-0.67,-2.05,-120.46,2.5076,2.9614,9.0064,0
35.578,-2,-22,49,-0.12,58.18,206.8,1478,1478,-0.67,-2.05,-120.46,2.5076,2.9614,9.0064,0
35.595,-3,-21,50,-0.18,57.02,206.5,1478,1478,-0.67,-2.05,-120.46,2.5076,2.9614,9.0064,0
35.612,-4,-21,50,-0.24,57.02,206.5,1478,1478,-0.67,-2.05,-120.46,2.5076,2.9614,9.0064,0
35.629,-5,-21,50,-0.30,57.02,206.5,1478,1478,-0.67,-2.05,-120.46,2.5076,2.9614,9.0064,0
35.645,-5,-21,50,-0.30,57.02,206.5,1478,1478,-1.48,-1.36,-121.10,2.5076,2.9614,9.0064,0
35.662,-6,-21,50,-0.36,57.02,206.5,1478,1478,-1.48,-1.36,-121.10,2.5076,2.9614,9.0064,0
35.679,-6,-21,50,-0.36,57.02,206.5,1478,1478,-1.48,-1.36,-121.10,2.5076,2.9614,9.0064,0
35.696,-7,-20,51,-0.41,55.90,206.1,1478,1478,-1.48,-1.36,-121.10,2.5076,2.9614,9.0064,0
35.713,-8,-20,51,-0.47,55.90,206.1,1478,1478,-1.48,-1.36,-121.10,1.9768,2.9315,9.1406,0
35.730,-9,-20,51,-0.53,55.90,206.1,1478,1478,-1.48,-1.36,-121.10,1.9768,2.9315,9.1406,0
35.747,-10,-20,51,-0.59,55.90,206.1,1478,1478,-1.48,-1.36,-121.10,1.9768,2.9315,9.1406,0
35.764,-12,-20,51,-0.71,55.90,206.1,1478,1478,-1.48,-1.36,-121.10,1.9768,2.9315,9.1406,0
35.781,-13,-19,52,-0.75,54.83,205.8,1478,1478,-1.48,-1.36,-121.10,1.9768,2.9315,9.1406,1
35.798,-15,-19,52,-0.87,54.83,205.8,1478,1478,-1.48,-1.36,-121.10,1.9768,2.9315,9.1406,1
35.815,-17,-19,52,-0.98,54.83,205.8,1478,1478,-1.48,-1.36,-121.10,1.9768,2.9315,9.1406,1
35.832,-19,-19,52,-1.10,54.83,205.8,1478,1478,-1.48,-1.36,-121.10,1.9768,2.9315,9.1406,1
35.849,-21,-19,52,-1.21,54.83,205.8,1478,1478,-1.48,-1.36,-121.10,1.9768,2.9315,9.1406,1
35.866,-23,-18,53,-1.30,53.79,205.4,1478,1478,-1.48,-1.36,-121.10,1.9768,2.9315,9.1406,1
35.883,-25,-18,53,-1.42,53.79,205.4,1478,1478,-1.48,-1.36,-121.10,1.9768,2.9315,9.1406,1
35.900,-27,-18,53,-1.53,53.79,205.4,1478,1478,-2.19,-0.88,-120.96,1.9768,2.9315,9.1406,1
35.917,-29,-18,53,-1.64,53.79,205.4,1478,1478,-2.19,-0.88,-120.96,1.9768,2.9315,9.1406,1
35.934,-32,-17,54,-1.78,52.79,205.1,1478,1478,-2.19,-0.88,-120.96,1.9768,2.9315,9.1406,1
35.951,-34,-17,54,-1.89,52.79,205.1,1478,1478,-2.19,-0.88,-120.96,3.6205,2.6845,10.6632,1
35.968,-35,-17,54,-1.94,52.79,205.1,1478,1478,-2.19,-0.88,-120.96,3.6205,2.6845,10.6632,1
35.985,-36,-17,54,-2.00,52.79,205.1,1478,1478,-2.19,-0.88,-120.96,3.6205,2.6845,10.6632,1
36.002,-38,-16,55,-2.07,51.83,204.8,1478,1478,-2.19,-0.88,-120.96,3.6205,2.6845,10.6632,1
36.019,-38,-16,55,-2.07,51.83,204.8,1478,1478,-2.19,-0.88,-120.96,3.6205,2.6845,10.6632,1
36.036,-38,-16,55,-2.07,51.83,204.8,1478,1478,-2.19,-0.88,-120.96,3.6205,2.6845,10.6632,1
36.053,-38,-16,55,-2.07,51.83,204.8,1478,1478,-2.19,-0.88,-120.96,3.6205,2.6845,10.6632,1
36.070,-37,-15,56,-1.98,50.91,204.4,1478,1478,-2.19,-0.88,-120.96,3.6205,2.6845,10.6632,1
36.087,-37,-15,56,-1.98,50.91,204.4,1478,1478,-2.19,-0.88,-120.96,3.6205,2.6845,10.6632,1
36.104,-36,-15,56,-1.93,50.91,204.4,1478,1478,-2.19,-0.88,-120.96,3.6205,2.6845,10.6632,1
36.121,-34,-15,56,-1.82,50.91,204.4,1500,1478,-2.19,-0.88,-120.96,3.6205,2.6845,10.6632,1
36.138,-33,-15,56,-1.77,50.91,204.4,1500,1478,-2.19,-0.88,-120.96,3.6205,2.6845,10.6632,1
36.155,-31,-14,57,-1.63,50.02,204.0,1522,1478,-1.35,-0.08,-120.72,3.6205,2.6845,10.6632,1
36.172,-30,-14,57,-1.58,50.02,204.0,1500,1478,-1.35,-0.08,-120.72,3.6205,2.6845,10.6632,1
36.189,-28,-14,57,-1.47,50.02,204.0,1522,1478,-1.35,-0.08,-120.72,3.6205,2.6845,10.6632,1
36.207,-26,-14,57,-1.37,50.02,204.0,1522,1478,-1.35,-0.08,-120.72,3.8239,2.7697,9.4051,1
36.224,-24,-13,58,-1.24,49.15,203.7,1522,1478,-1.35,-0.08,-120.72,3.8239,2.7697,9.4051,1
36.242,-23,-14,57,-1.21,50.02,204.0,1522,1478,-1.35,-0.08,-120.72,3.8239,2.7697,9.4051,1
36.259,-21,-14,57,-1.11,50.02,204.0,1522,1478,-1.35,-0.08,-120.72,3.8239,2.7697,9.4051,1
36.276,-18,-13,58,-0.93,49.15,203.7,1522,1478,-1.35,-0.08,-120.72,3.8239,2.7697,9.4051,1
36.293,-17,-13,58,-0.88,49.15,203.7,1522,1478,-1.35,-0.08,-120.72,3.8239,2.7697,9.4051,1
36.310,-16,-13,58,-0.83,49.15,203.7,1522,1478,-1.35,-0.08,-120.72,3.8239,2.7697,9.4051,1
36.327,-16,-13,58,-0.83,49.15,203.7,1500,1478,-1.35,-0.08,-120.72,3.8239,2.7697,9.4051,1
36.344,-15,-14,57,-0.79,50.02,204.0,1522,1478,-1.35,-0.08,-120.72,3.8239,2.7697,9.4051,1
36.361,-14,-12,59,-0.71,48.32,203.3,1522,1478,-1.35,-0.08,-120.72,3.8239,2.7697,9.4051,1
36.378,-13,-12,59,-0.66,48.32,203.3,1522,1478,-1.35,-0.08,-120.72,3.8239,2.7697,9.4051,1
36.395,-13,-12,59,-0.66,48.32,203.3,1500,1478,-1.03,0.88,-120.86,3.8239,2.7697,9.4051,1
36.412,-12,-12,59,-0.61,48.32,203.3,1522,1478,-1.03,0.88,-120.86,3.8239,2.7697,9.4051,1
36.429,-12,-12,59,-0.61,48.32,203.3,1500,1478,-1.03,0.88,-120.86,3.8239,2.7697,9.4051,1
36.446,-11,-13,58,-0.57,49.15,203.7,1500,1478,-1.03,0.88,-120.86,3.8239,2.7697,9.4051,1
36.463,-10,-13,58,-0.52,49.15,203.7,1522,1478,-1.03,0.88,-120.86,3.9953,2.7765,9.7680,1
36.480,-9,-13,58,-0.47,49.15,203.7,1522,1478,-1.03,0.88,-120.86,3.9953,2.7765,9.7680,1
36.497,-8,-12,59,-0.41,48.32,203.3,1522,1478,-1.03,0.88,-120.86,3.9953,2.7765,9.7680,1
36.514,-7,-13,58,-0.36,49.15,203.7,1522,1478,-1.03,0.88,-120.86,3.9953,2.7765,9.7680,1
36.531,-7,-12,59,-0.36,48.32,203.3,1500,1478,-1.03,0.88,-120.86,3.9953,2.7765,9.7680,1
36.548,-6,-12,59,-0.31,48.32,203.3,1522,1478,-1.03,0.88,-120.86,3.9953,2.7765,9.7680,1
36.565,-5,-12,59,-0.25,48.32,203.3,1522,1478,-1.03,0.88,-120.86,3.9953,2.7765,9.7680,1
36.582,-5,-12,59,-0.25,48.32,203.3,1500,1478,-1.03,0.88,-120.86,3.9953,2.7765,9.7680,1
36.599,-4,-12,59,-0.20,48.32,203.3,1522,1478,-1.03,0.88,-120.86,3.9953,2.7765,9.7680,1
36.616,-3,-12,59,-0.15,48.32,203.3,1522,1478,-1.03,0.88,-120.86,3.9953,2.7765,9.7680,1
36.633,-3,-12,59,-0.15,48.32,203.3,1522,1478,-1.03,0.88,-120.86,3.9953,2.7765,9.7680,1
36.650,-2,-12,59,-0.10,48.32,203.3,1522,1478,-0.72,0.77,-120.41,3.9953,2.7765,9.7680,1
36.667,-1,-12,59,-0.05,48.32,203.3,1522,1478,-0.72,0.77,-120.41,3.9953,2.7765,9.7680,1
36.683,-1,-12,59,-0.05,48.32,203.3,1522,1478,-0.72,0.77,-120.41,3.9953,2.7765,9.7680,1
36.700,0,-12,59,0.00,48.32,203.3,1522,1478,-0.72,0.77,-120.41,4.6490,2.4192,9.1953,1
36.717,0,-12,59,0.00,48.32,203.3,1522,1478,-0.72,0.77,-120.41,4.6490,2.4192,9.1953,1
36.734,1,-12,59,0.05,48.32,203.3,1522,1478,-0.72,0.77,-120.41,4.6490,2.4192,9.1953,1
36.751,1,-12,59,0.05,48.32,203.3,1522,1478,-0.72,0.77,-120.41,4.6490,2.4192,9.1953,1
36.768,2,-12,59,0.10,48.32,203.3,1522,1478,-0.72,0.77,-120.41,4.6490,2.4192,9.1953,1
36.785,2,-12,59,0.10,48.32,203.3,1522,1478,-0.72,0.77,-120.41,4.6490,2.4192,9.1953,1
36.802,3,-12,59,0.15,48.32,203.3,1522,1478,-0.72,0.77,-120.41,4.6490,2.4192,9.1953,1
36.819,3,-12,59,0.15,48.32,203.3,1522,1478,-0.72,0.77,-120.41,4.6490,2.4192,9.1953,1
36.836,3,-12,59,0.15,48.32,203.3,1500,1478,-0.72,0.77,-120.41,4.6490,2.4192,9.1953,1
36.854,3,-12,59,0.15,48.32,203.3,1500,1478,-0.72,0.77,-120.41,4.6490,2.4192,9.1953,1
36.871,3,-12,59,0.15,48.32,203.3,1500,1478,-0.72,0.77,-120.41,4.6490,2.4192,9.1953,1
36.888,3,-11,60,0.15,47.52,203.0,1500,1478,-0.33,0.15,-119.70,4.6490,2.4192,9.1953,1
36.905,3,-12,59,0.15,48.32,203.3,1500,1478,-0.33,0.15,-119.70,4.6490,2.4192,9.1953,1
36.923,3,-12,59,0.15,48.32,203.3,1500,1478,-0.33,0.15,-119.70,4.6490,2.4192,9.1953,1
36.943,2,-12,59,0.10,48.32,203.3,1478,1478,-0.33,0.15,-119.70,4.6490,2.4192,9.1953,1
36.960,2,-12,59,0.10,48.32,203.3,1500,1478,-0.33,0.15,-119.70,3.1780,2.3477,8.5707,1
36.978,1,-13,58,0.05,49.15,203.7,1478,1478,-0.33,0.15,-119.70,3.1780,2.3477,8.5707,1
36.995,1,-12,59,0.05,48.32,203.3,1500,1478,-0.33,0.15,-119.70,3.1780,2.3477,8.5707,1
37.012,0,-13,58,0.00,49.15,203.7,1478,1478,-0.33,0.15,-119.70,3.1780,2.3477,8.5707,1
37.029,-1,-14,57,-0.05,50.02,204.0,1478,1478,-0.33,0.15,-119.70,3.1780,2.3477,8.5707,1
37.046,-2,-13,58,-0.10,49.15,203.7,1478,1478,-0.33,0.15,-119.70,3.1780,2.3477,8.5707,1
37.063,-2,-13,58,-0.10,49.15,203.7,1478,1478,-0.33,0.15,-119.70,3.1780,2.3477,8.5707,1
37.080,-3,-13,58,-0.16,49.15,203.7,1478,1478,-0.33,0.15,-119.70,3.1780,2.3477,8.5707,1
37.097,-3,-13,58,-0.16,49.15,203.7,1478,1478,-0.33,0.15,-119.70,3.1780,2.3477,8.5707,1
37.114,-3,-13,58,-0.16,49.15,203.7,1478,1478,-0.33,0.15,-119.70,3.1780,2.3477,8.5707,1
37.131,-3,-15,56,-0.16,50.91,204.4,1500,1478,-0.33,0.15,-119.70,3.1780,2.3477,8.5707,1
37.148,-3,-14,57,-0.16,50.02,204.0,1500,1478,-0.22,-0.48,-119.03,3.1780,2.3477,8.5707,1
37.165,-3,-14,57,-0.16,50.02,204.0,1500,1478,-0.22,-0.48,-119.03,3.1780,2.3477,8.5707,1
37.182,-3,-14,57,-0.16,50.02,204.0,1500,1478,-0.22,-0.48,-119.03,3.1780,2.3477,8.5707,1
37.199,-2,-14,57,-0.11,50.02,204.0,1522,1478,-0.22,-0.48,-119.03,2.9599,2.2393,8.2248,1
37.216,-1,-15,56,-0.05,50.91,204.4,1522,1478,-0.22,-0.48,-119.03,2.9599,2.2393,8.2248,1
37.233,0,-15,56,0.00,50.91,204.4,1522,1478,-0.22,-0.48,-119.03,2.9599,2.2393,8.2248,1
37.250,1,-15,56,0.05,50.91,204.4,1522,1478,-0.22,-0.48,-119.03,2.9599,2.2393,8.2248,1
37.267,2,-15,56,0.11,50.91,204.4,1522,1478,-0.22,-0.48,-119.03,2.9599,2.2393,8.2248,1
37.284,4,-15,56,0.21,50.91,204.4,1522,1478,-0.22,-0.48,-119.03,2.9599,2.2393,8.2248,1
37.301,5,-15,56,0.27,50.91,204.4,1522,1478,-0.22,-0.48,-119.03,2.9599,2.2393,8.2248,1
37.318,5,-15,56,0.27,50.91,204.4,1522,1478,-0.22,-0.48,-119.03,2.9599,2.2393,8.2248,1
37.335,6,-16,55,0.33,51.83,204.8,1522,1478,-0.22,-0.48,-119.03,2.9599,2.2393,8.2248,1
37.352,7,-16,55,0.38,51.83,204.8,1522,1478,-0.22,-0.48,-119.03,2.9599,2.2393,8.2248,1
37.369,7,-16,55,0.38,51.83,204.8,1522,1478,-0.22,-0.48,-119.03,2.9599,2.2393,8.2248,1
37.386,7,-16,55,0.38,51.83,204.8,1522,1478,-0.22,-0.48,-119.03,2.9599,2.2393,8.2248,1
37.403,6,-17,54,0.33,52.79,205.1,1500,1478,0.21,-1.38,-119.33,2.9599,2.2393,8.2248,1
37.420,6,-17,54,0.33,52.79,205.1,1500,1478,0.21,-1.38,-119.33,2.9599,2.2393,8.2248,1
37.438,6,-18,53,0.34,53.79,205.4,1500,1478,0.21,-1.38,-119.33,2.9599,2.2393,8.2248,1
37.455,6,-18,53,0.34,53.79,205.4,1500,1478,0.21,-1.38,-119.33,3.5780,2.4233,9.1998,1
37.475,5,-18,53,0.28,53.79,205.4,1500,1478,0.21,-1.38,-119.33,3.5780,2.4233,9.1998,1
37.492,4,-19,52,0.23,54.83,205.8,1478,1478,0.21,-1.38,-119.33,3.5780,2.4233,9.1998,1
37.509,3,-19,52,0.17,54.83,205.8,1478,1478,0.21,-1.38,-119.33,3.5780,2.4233,9.1998,1
37.526,2,-19,52,0.12,54.83,205.8,1478,1478,0.21,-1.38,-119.33,3.5780,2.4233,9.1998,1
37.543,2,-19,52,0.12,54.83,205.8,1478,1478,0.21,-1.38,-119.33,3.5780,2.4233,9.1998,1
37.560,1,-20,51,0.06,55.90,206.1,1478,1478,0.21,-1.38,-119.33,3.5780,2.4233,9.1998,0
37.577,0,-20,51,0.00,55.90,206.1,1478,1478,0.21,-1.38,-119.33,3.5780,2.4233,9.1998,0
37.594,-1,-20,51,-0.06,55.90,206.1,1478,1478,0.21,-1.38,-119.33,3.5780,2.4233,9.1998,0
37.611,-2,-20,51,-0.12,55.90,206.1,1478,1478,0.21,-1.38,-119.33,3.5780,2.4233,9.1998,0
37.628,-3,-20,51,-0.18,55.90,206.1,1478,1478,0.21,-1.38,-119.33,3.5780,2.4233,9.1998,0
37.645,-4,-21,50,-0.24,57.02,206.5,1478,1478,0.16,-1.14,-119.26,3.5780,2.4233,9.1998,0
37.662,-6,-21,50,-0.36,57.02,206.5,1478,1478,0.16,-1.14,-119.26,3.5780,2.4233,9.1998,0
37.679,-8,-21,50,-0.48,57.02,206.5,1478,1478,0.16,-1.14,-119.26,3.5780,2.4233,9.1998,0
37.696,-10,-21,50,-0.60,57.02,206.5,1478,1478,0.16,-1.14,-119.26,3.5780,2.4233,9.1998,0
37.713,-12,-21,50,-0.72,57.02,206.5,1478,1478,0.16,-1.14,-119.26,3.1368,2.9263,8.4305,0
37.730,-14,-22,49,-0.86,58.18,206.8,1478,1478,0.16,-1.14,-119.26,3.1368,2.9263,8.4305,0
37.747,-17,-22,49,-1.04,58.18,206.8,1478,1478,0.16,-1.14,-119.26,3.1368,2.9263,8.4305,0
37.764,-19,-22,49,-1.16,58.18,206.8,1478,1478,0.16,-1.14,-119.26,3.1368,2.9263,8.4305,0
37.781,-21,-22,49,-1.29,58.18,206.8,1478,1478,0.16,-1.14,-119.26,3.1368,2.9263,8.4305,0
37.798,-24,-22,49,-1.47,58.18,206.8,1476,1478,0.16,-1.14,-119.26,3.1368,2.9263,8.4305,0
37.815,-27,-23,48,-1.69,59.39,207.2,1474,1478,0.16,-1.14,-119.26,3.1368,2.9263,8.4305,0
37.832,-30,-23,48,-1.88,59.39,207.2,1472,1478,0.16,-1.14,-119.26,3.1368,2.9263,8.4305,0
37.849,-33,-23,48,-2.06,59.39,207.2,1471,1478,0.16,-1.14,-119.26,3.1368,2.9263,8.4305,0
37.866,-35,-23,48,-2.19,59.39,207.2,1474,1478,0.16,-1.14,-119.26,3.1368,2.9263,8.4305,0
37.883,-37,-24,47,-2.36,60.66,207.5,1475,1477,0.16,-1.14,-119.26,3.1368,2.9263,8.4305,0
37.900,-40,-24,47,-2.55,60.66,207.5,1472,1478,-0.58,-1.90,-118.83,3.1368,2.9263,8.4305,0
37.917,-42,-24,47,-2.68,60.66,207.5,1474,1478,-0.58,-1.90,-118.83,3.1368,2.9263,8.4305,0
37.934,-44,-24,47,-2.81,60.66,207.5,1474,1478,-0.58,-1.90,-118.83,3.1368,2.9263,8.4305,0
37.951,-47,-25,46,-3.07,61.98,207.9,1471,1477,-0.58,-1.90,-118.83,2.4311,2.7909,8.7427,0
37.968,-49,-25,46,-3.20,61.98,207.9,1472,1478,-0.58,-1.90,-118.83,2.4311,2.7909,8.7427,0
37.985,-51,-25,46,-3.33,61.98,207.9,1473,1478,-0.58,-1.90,-118.83,2.4311,2.7909,8.7427,0
38.002,-54,-25,46,-3.52,61.98,207.9,1469,1478,-0.58,-1.90,-118.83,2.4311,2.7909,8.7427,0
38.019,-56,-25,46,-3.65,61.98,207.9,1470,1478,-0.58,-1.90,-118.83,2.4311,2.7909,8.7427,0
38.036,-58,-25,46,-3.78,61.98,207.9,1471,1478,-0.58,-1.90,-118.83,2.4311,2.7909,8.7427,0
38.053,-60,-25,46,-3.91,61.98,207.9,1471,1478,-0.58,-1.90,-118.83,2.4311,2.7909,8.7427,0
38.070,-61,-25,46,-3.98,61.98,207.9,1474,1478,-0.58,-1.90,-118.83,2.4311,2.7909,8.7427,0
38.088,-63,-25,46,-4.11,61.98,207.9,1472,1478,-0.58,-1.90,-118.83,2.4311,2.7909,8.7427,0
38.106,-64,-26,45,-4.27,63.35,208.2,1475,1476,-0.58,-1.90,-118.83,2.4311,2.7909,8.7427,0
38.123,-66,-26,45,-4.40,63.35,208.2,1472,1478,-0.58,-1.90,-118.83,2.4311,2.7909,8.7427,0
38.140,-69,-26,45,-4.60,63.35,208.2,1467,1478,-1.64,-1.78,-118.71,2.4311,2.7909,8.7427,0
38.158,-71,-26,45,-4.73,63.35,208.2,1468,1478,-1.64,-1.78,-118.71,2.4311,2.7909,8.7427,0
38.175,-73,-26,45,-4.87,63.35,208.2,1468,1478,-1.64,-1.78,-118.71,2.4311,2.7909,8.7427,0
38.192,-75,-26,45,-5.00,63.35,208.2,1467,1478,-1.64,-1.78,-118.71,2.4311,2.7909,8.7427,0
38.209,-77,-27,44,-5.25,64.79,208.6,1467,1475,-1.64,-1.78,-118.71,2.2179,2.7483,8.2974,0
38.226,-79,-26,45,-5.27,63.35,208.2,1466,1478,-1.64,-1.78,-118.71,2.2179,2.7483,8.2974,0
38.243,-81,-27,44,-5.52,64.79,208.6,1466,1476,-1.64,-1.78,-118.71,2.2179,2.7483,8.2974,0
38.260,-83,-27,44,-5.66,64.79,208.6,1465,1477,-1.64,-1.78,-118.71,2.2179,2.7483,8.2974,0
38.277,-85,-27,44,-5.80,64.79,208.6,1465,1478,-1.64,-1.78,-118.71,2.2179,2.7483,8.2974,0
