elapsed_s,err_x_px,err_pitch_px,marker_px,err_x_cm,distance_cm,lateral_thr_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,actual_yaw_deg,vib_x,vib_y,vib_z,aligned
43.506,-69,-5,66,-3.14,43.20,200.9,1478,1478,-1.75,-0.27,-121.94,1.6450,3.1798,9.1081,1
43.523,-70,-5,66,-3.18,43.20,200.9,1478,1478,-1.75,-0.27,-121.94,1.6450,3.1798,9.1081,1
43.540,-70,-5,66,-3.18,43.20,200.9,1478,1478,-1.75,-0.27,-121.94,1.6450,3.1798,9.1081,1
43.557,-70,-5,66,-3.18,43.20,200.9,1478,1478,-1.75,-0.27,-121.94,1.6450,3.1798,9.1081,1
43.574,-71,-5,66,-3.23,43.20,200.9,1478,1478,-1.75,-0.27,-121.94,1.6450,3.1798,9.1081,1
43.591,-72,-5,66,-3.27,43.20,200.9,1478,1478,-1.75,-0.27,-121.94,1.6450,3.1798,9.1081,1
43.608,-73,-5,66,-3.32,43.20,200.9,1478,1478,-1.75,-0.27,-121.94,1.6450,3.1798,9.1081,1
43.625,-74,-5,66,-3.36,43.20,200.9,1478,1478,-1.82,-0.16,-121.36,1.6450,3.1798,9.1081,1
43.642,-75,-5,66,-3.41,43.20,200.9,1478,1478,-1.82,-0.16,-121.36,1.6450,3.1798,9.1081,1
43.659,-76,-6,65,-3.51,43.86,201.2,1478,1478,-1.82,-0.16,-121.36,1.6450,3.1798,9.1081,1
43.676,-77,-5,66,-3.50,43.20,200.9,1478,1478,-1.82,-0.16,-121.36,1.6450,3.1798,9.1081,1
43.693,-79,-4,67,-3.54,42.55,200.5,1478,1500,-1.82,-0.16,-121.36,1.6450,3.1798,9.1081,1
43.710,-80,-4,67,-3.58,42.55,200.5,1478,1500,-1.82,-0.16,-121.36,1.6450,3.1798,9.1081,1
43.727,-81,-4,67,-3.63,42.55,200.5,1478,1478,-1.82,-0.16,-121.36,1.6450,3.1798,9.1081,1
43.744,-82,-4,67,-3.67,42.55,200.5,1478,1478,-1.82,-0.16,-121.36,1.6450,3.1798,9.1081,1
43.761,-82,-4,67,-3.67,42.55,200.5,1478,1478,-1.82,-0.16,-121.36,1.6450,3.1798,9.1081,1
43.778,-82,-4,67,-3.67,42.55,200.5,1478,1478,-1.82,-0.16,-121.36,1.6450,3.1798,9.1081,1
43.795,-82,-4,67,-3.67,42.55,200.5,1478,1478,-1.82,-0.16,-121.36,1.6450,3.1798,9.1081,1
43.812,-80,-5,66,-3.64,43.20,200.9,1478,1478,-1.82,-0.16,-121.36,1.6450,3.1798,9.1081,1
43.829,-79,-5,66,-3.59,43.20,200.9,1478,1478,-1.82,-0.16,-121.36,1.6450,3.1798,9.1081,1
43.846,-77,-5,66,-3.50,43.20,200.9,1478,1478,-1.82,-0.16,-121.36,3.9232,2.6316,10.4014,1
43.863,-75,-5,66,-3.41,43.20,200.9,1478,1478,-1.82,-0.16,-121.36,3.9232,2.6316,10.4014,1
43.880,-73,-6,65,-3.37,43.86,201.2,1478,1478,-1.82,-0.16,-121.36,3.9232,2.6316,10.4014,1
43.897,-71,-6,65,-3.28,43.86,201.2,1478,1478,-1.82,-0.16,-121.36,3.9232,2.6316,10.4014,1
43.915,-68,-6,65,-3.14,43.86,201.2,1500,1478,-1.02,-0.48,-120.29,3.9232,2.6316,10.4014,1
43.932,-65,-6,65,-3.00,43.86,201.2,1522,1478,-1.02,-0.48,-120.29,3.9232,2.6316,10.4014,1
43.949,-62,-7,64,-2.91,44.55,201.6,1522,1478,-1.02,-0.48,-120.29,3.9232,2.6316,10.4014,1
43.967,-59,-7,64,-2.77,44.55,201.6,1522,1478,-1.02,-0.48,-120.29,3.9232,2.6316,10.4014,1
43.984,-56,-7,64,-2.62,44.55,201.6,1522,1478,-1.02,-0.48,-120.29,3.9232,2.6316,10.4014,1
44.001,-53,-7,64,-2.48,44.55,201.6,1522,1478,-1.02,-0.48,-120.29,3.9232,2.6316,10.4014,1
44.019,-50,-8,63,-2.38,45.25,201.9,1522,1478,-1.02,-0.48,-120.29,3.9232,2.6316,10.4014,1
44.036,-44,-9,62,-2.13,45.98,202.3,1522,1478,-1.02,-0.48,-120.29,3.9232,2.6316,10.4014,1
44.053,-42,-9,62,-2.03,45.98,202.3,1522,1478,-1.02,-0.48,-120.29,3.9232,2.6316,10.4014,1
44.070,-40,-10,61,-1.97,46.74,202.6,1522,1478,-1.02,-0.48,-120.29,3.9232,2.6316,10.4014,1
44.087,-38,-10,61,-1.87,46.74,202.6,1522,1478,-1.02,-0.48,-120.29,3.9232,2.6316,10.4014,1
44.104,-37,-10,61,-1.82,46.74,202.6,1522,1478,-1.02,-0.48,-120.29,3.9232,2.6316,10.4014,1
44.121,-36,-11,60,-1.80,47.52,203.0,1500,1478,-1.02,-0.48,-120.29,3.9232,2.6316,10.4014,1
44.138,-36,-11,60,-1.80,47.52,203.0,1478,1478,-0.79,-0.68,-120.51,3.9232,2.6316,10.4014,1
44.155,-36,-11,60,-1.80,47.52,203.0,1478,1478,-0.79,-0.68,-120.51,3.9232,2.6316,10.4014,1
44.172,-36,-11,60,-1.80,47.52,203.0,1478,1478,-0.79,-0.68,-120.51,3.9232,2.6316,10.4014,1
44.189,-37,-11,60,-1.85,47.52,203.0,1478,1478,-0.79,-0.68,-120.51,3.9232,2.6316,10.4014,1
44.206,-37,-12,59,-1.88,48.32,203.3,1478,1478,-0.79,-0.68,-120.51,3.9232,2.6316,10.4014,1
44.223,-38,-12,59,-1.93,48.32,203.3,1478,1478,-0.79,-0.68,-120.51,3.9232,2.6316,10.4014,1
44.240,-38,-12,59,-1.93,48.32,203.3,1478,1478,-0.79,-0.68,-120.51,3.9232,2.6316,10.4014,1
44.257,-38,-13,58,-1.97,49.15,203.7,1478,1478,-0.79,-0.68,-120.51,3.9232,2.6316,10.4014,1
44.274,-38,-13,58,-1.97,49.15,203.7,1478,1478,-0.79,-0.68,-120.51,3.9232,2.6316,10.4014,1
44.291,-38,-14,57,-2.00,50.02,204.0,1478,1478,-0.79,-0.68,-120.51,3.9232,2.6316,10.4014,1
44.308,-37,-14,57,-1.95,50.02,204.0,1478,1478,-0.79,-0.68,-120.51,3.9232,2.6316,10.4014,1
44.325,-36,-14,57,-1.89,50.02,204.0,1478,1478,-0.79,-0.68,-120.51,3.9232,2.6316,10.4014,1
44.342,-36,-15,56,-1.93,50.91,204.4,1478,1478,-0.79,-0.68,-120.51,3.9232,2.6316,10.4014,1
44.359,-35,-15,56,-1.88,50.91,204.4,1478,1478,-0.79,-0.68,-120.51,2.1510,2.6599,9.1195,1
44.376,-34,-15,56,-1.82,50.91,204.4,1478,1478,-0.79,-0.68,-120.51,2.1510,2.6599,9.1195,1
44.393,-34,-16,55,-1.85,51.83,204.8,1478,1478,-0.79,-0.68,-120.51,2.1510,2.6599,9.1195,1
44.410,-33,-17,54,-1.83,52.79,205.1,1478,1478,-0.72,-1.53,-119.60,2.1510,2.6599,9.1195,1
44.427,-33,-17,54,-1.83,52.79,205.1,1478,1478,-0.72,-1.53,-119.60,2.1510,2.6599,9.1195,1
44.445,-33,-17,54,-1.83,52.79,205.1,1478,1478,-0.72,-1.53,-119.60,2.1510,2.6599,9.1195,1
44.462,-31,-17,54,-1.72,52.79,205.1,1500,1478,-0.72,-1.53,-119.60,2.1510,2.6599,9.1195,1
44.479,-29,-18,53,-1.64,53.79,205.4,1522,1478,-0.72,-1.53,-119.60,2.1510,2.6599,9.1195,1
44.496,-28,-18,53,-1.58,53.79,205.4,1500,1478,-0.72,-1.53,-119.60,2.1510,2.6599,9.1195,1
44.513,-27,-18,53,-1.53,53.79,205.4,1500,1478,-0.72,-1.53,-119.60,2.1510,2.6599,9.1195,1
44.530,-26,-19,52,-1.50,54.83,205.8,1500,1478,-0.72,-1.53,-119.60,2.1510,2.6599,9.1195,1
44.547,-25,-19,52,-1.44,54.83,205.8,1500,1478,-0.72,-1.53,-119.60,2.1510,2.6599,9.1195,1
44.567,-25,-20,51,-1.47,55.90,206.1,1478,1478,-0.72,-1.53,-119.60,2.1510,2.6599,9.1195,0
44.584,-25,-20,51,-1.47,55.90,206.1,1478,1478,-0.72,-1.53,-119.60,2.1510,2.6599,9.1195,0
44.601,-24,-20,51,-1.41,55.90,206.1,1478,1478,-0.72,-1.53,-119.60,2.1510,2.6599,9.1195,0
44.618,-24,-21,50,-1.44,57.02,206.5,1478,1478,-0.72,-1.53,-119.60,2.1510,2.6599,9.1195,0
44.635,-24,-21,50,-1.44,57.02,206.5,1478,1478,-0.64,-2.63,-119.75,2.1510,2.6599,9.1195,0
44.652,-24,-21,50,-1.44,57.02,206.5,1478,1478,-0.64,-2.63,-119.75,2.1510,2.6599,9.1195,0
44.669,-24,-22,49,-1.47,58.18,206.8,1478,1478,-0.64,-2.63,-119.75,2.1510,2.6599,9.1195,0
44.686,-25,-22,49,-1.53,58.18,206.8,1478,1478,-0.64,-2.63,-119.75,2.1510,2.6599,9.1195,0
44.703,-25,-22,49,-1.53,58.18,206.8,1478,1478,-0.64,-2.63,-119.75,2.1510,2.6599,9.1195,0
44.720,-25,-22,49,-1.53,58.18,206.8,1478,1478,-0.64,-2.63,-119.75,2.1510,2.6599,9.1195,0
44.737,-25,-23,48,-1.56,59.39,207.2,1478,1478,-0.64,-2.63,-119.75,2.1510,2.6599,9.1195,0
44.754,-25,-23,48,-1.56,59.39,207.2,1478,1478,-0.64,-2.63,-119.75,2.1510,2.6599,9.1195,0
44.771,-25,-23,48,-1.56,59.39,207.2,1478,1478,-0.64,-2.63,-119.75,2.1510,2.6599,9.1195,0
44.788,-24,-23,48,-1.50,59.39,207.2,1478,1478,-0.64,-2.63,-119.75,2.1510,2.6599,9.1195,0
44.805,-23,-23,48,-1.44,59.39,207.2,1500,1478,-0.64,-2.63,-119.75,2.1510,2.6599,9.1195,0
44.822,-22,-24,47,-1.40,60.66,207.5,1500,1477,-0.64,-2.63,-119.75,2.1510,2.6599,9.1195,0
44.839,-22,-24,47,-1.40,60.66,207.5,1478,1478,-0.64,-2.63,-119.75,2.1510,2.6599,9.1195,0
44.856,-21,-24,47,-1.34,60.66,207.5,1500,1478,-0.64,-2.63,-119.75,2.9356,3.3844,8.6065,0
44.873,-20,-24,47,-1.28,60.66,207.5,1500,1478,-0.64,-2.63,-119.75,2.9356,3.3844,8.6065,0
44.890,-20,-25,46,-1.30,61.98,207.9,1478,1477,-0.64,-2.63,-119.75,2.9356,3.3844,8.6065,0
44.907,-20,-25,46,-1.30,61.98,207.9,1478,1478,-1.22,-2.58,-120.43,2.9356,3.3844,8.6065,0
44.924,-20,-25,46,-1.30,61.98,207.9,1478,1478,-1.22,-2.58,-120.43,2.9356,3.3844,8.6065,0
44.941,-20,-25,46,-1.30,61.98,207.9,1478,1478,-1.22,-2.58,-120.43,2.9356,3.3844,8.6065,0
44.958,-21,-26,45,-1.40,63.35,208.2,1478,1476,-1.22,-2.58,-120.43,2.9356,3.3844,8.6065,0
44.975,-21,-26,45,-1.40,63.35,208.2,1478,1478,-1.22,-2.58,-120.43,2.9356,3.3844,8.6065,0
44.992,-22,-26,45,-1.47,63.35,208.2,1478,1478,-1.22,-2.58,-120.43,2.9356,3.3844,8.6065,0
45.009,-24,-26,45,-1.60,63.35,208.2,1478,1478,-1.22,-2.58,-120.43,2.9356,3.3844,8.6065,0
45.026,-25,-26,45,-1.67,63.35,208.2,1478,1478,-1.22,-2.58,-120.43,2.9356,3.3844,8.6065,0
45.043,-27,-26,45,-1.80,63.35,208.2,1478,1478,-1.22,-2.58,-120.43,2.9356,3.3844,8.6065,0
45.060,-29,-27,44,-1.98,64.79,208.6,1478,1475,-1.22,-2.58,-120.43,2.9356,3.3844,8.6065,0
45.077,-31,-27,44,-2.11,64.79,208.6,1478,1477,-1.22,-2.58,-120.43,2.9356,3.3844,8.6065,0
45.094,-33,-27,44,-2.25,64.79,208.6,1478,1478,-1.22,-2.58,-120.43,2.9356,3.3844,8.6065,0
45.111,-35,-27,44,-2.39,64.79,208.6,1478,1478,-1.22,-2.58,-120.43,2.9356,3.3844,8.6065,0
45.128,-37,-27,44,-2.52,64.79,208.6,1477,1478,-2.11,-2.41,-119.74,2.9356,3.3844,8.6065,0
45.145,-39,-27,44,-2.66,64.79,208.6,1477,1478,-2.11,-2.41,-119.74,2.9356,3.3844,8.6065,0
45.162,-41,-28,43,-2.86,66.30,208.9,1476,1474,-2.11,-2.41,-119.74,2.9356,3.3844,8.6065,0
45.179,-42,-28,43,-2.93,66.30,208.9,1478,1476,-2.11,-2.41,-119.74,2.9356,3.3844,8.6065,0
45.196,-43,-28,43,-3.00,66.30,208.9,1478,1477,-2.11,-2.41,-119.74,2.9356,3.3844,8.6065,0
45.213,-44,-28,43,-3.07,66.30,208.9,1478,1477,-2.11,-2.41,-119.74,2.9356,3.3844,8.6065,0
45.230,-44,-28,43,-3.07,66.30,208.9,1478,1478,-2.11,-2.41,-119.74,2.9356,3.3844,8.6065,0
45.248,-45,-29,42,-3.21,67.88,209.3,1478,1474,-2.11,-2.41,-119.74,2.9356,3.3844,8.6065,0
45.265,-45,-29,42,-3.21,67.88,209.3,1478,1475,-2.11,-2.41,-119.74,2.9356,3.3844,8.6065,0
45.283,-45,-29,42,-3.21,67.88,209.3,1478,1476,-2.11,-2.41,-119.74,2.9356,3.3844,8.6065,0
45.300,-44,-29,42,-3.14,67.88,209.3,1478,1477,-2.11,-2.41,-119.74,2.9356,3.3844,8.6065,0
45.317,-44,-30,41,-3.22,69.53,209.6,1478,1473,-2.11,-2.41,-119.74,2.9356,3.3844,8.6065,0
45.334,-43,-30,41,-3.15,69.53,209.6,1478,1474,-2.11,-2.41,-119.74,2.9356,3.3844,8.6065,0
45.351,-43,-30,41,-3.15,69.53,209.6,1478,1475,-2.11,-2.41,-119.74,2.4771,2.6923,9.0267,0
45.368,-42,-30,41,-3.07,69.53,209.6,1478,1476,-2.11,-2.41,-119.74,2.4771,2.6923,9.0267,0
45.385,-42,-30,41,-3.07,69.53,209.6,1478,1476,-2.11,-2.41,-119.74,2.4771,2.6923,9.0267,0
45.402,-41,-30,41,-3.00,69.53,209.6,1478,1476,-1.91,-2.94,-119.17,2.4771,2.6923,9.0267,0
45.419,-40,-30,41,-2.93,69.53,209.6,1478,1476,-1.91,-2.94,-119.17,2.4771,2.6923,9.0267,0
45.436,-39,-31,40,-2.92,71.27,210.0,1478,1472,-1.91,-2.94,-119.17,2.4771,2.6923,9.0267,0
45.453,-38,-31,40,-2.85,71.27,210.0,1478,1474,-1.91,-2.94,-119.17,2.4771,2.6923,9.0267,0
45.470,-37,-31,40,-2.77,71.27,210.0,1478,1475,-1.91,-2.94,-119.17,2.4771,2.6923,9.0267,0
45.487,-36,-31,40,-2.70,71.27,210.0,1478,1475,-1.91,-2.94,-119.17,2.4771,2.6923,9.0267,0
45.504,-36,-31,40,-2.70,71.27,210.0,1478,1475,-1.91,-2.94,-119.17,2.4771,2.6923,9.0267,0
45.521,-35,-31,40,-2.62,71.27,210.0,1478,1475,-1.91,-2.94,-119.17,2.4771,2.6923,9.0267,0
45.538,-34,-31,40,-2.55,71.27,210.0,1478,1475,-1.91,-2.94,-119.17,2.4771,2.6923,9.0267,0
45.555,-33,-31,40,-2.48,71.27,210.0,1478,1475,-1.91,-2.94,-119.17,2.4771,2.6923,9.0267,0
45.572,-32,-32,39,-2.46,73.10,210.3,1478,1471,-1.91,-2.94,-119.17,2.4771,2.6923,9.0267,0
45.589,-31,-32,39,-2.38,73.10,210.3,1500,1473,-1.91,-2.94,-119.17,2.4771,2.6923,9.0267,0
45.606,-30,-32,39,-2.31,73.10,210.3,1500,1474,-1.91,-2.94,-119.17,2.4771,2.6923,9.0267,0
45.623,-30,-31,40,-2.25,71.27,210.0,1478,1478,-1.91,-2.94,-119.17,2.4771,2.6923,9.0267,0
45.640,-29,-32,39,-2.23,73.10,210.3,1478,1473,-1.89,-3.46,-119.03,2.4771,2.6923,9.0267,0
45.657,-29,-32,39,-2.23,73.10,210.3,1478,1474,-1.89,-3.46,-119.03,2.4771,2.6923,9.0267,0
45.674,-27,-32,39,-2.08,73.10,210.3,1522,1474,-1.89,-3.46,-119.03,2.4771,2.6923,9.0267,0
45.691,-26,-32,39,-2.00,73.10,210.3,1522,1474,-1.89,-3.46,-119.03,2.4771,2.6923,9.0267,0
45.708,-25,-32,39,-1.92,73.10,210.3,1522,1475,-1.89,-3.46,-119.03,2.4771,2.6923,9.0267,0
45.725,-24,-32,39,-1.85,73.10,210.3,1522,1475,-1.89,-3.46,-119.03,2.4771,2.6923,9.0267,0
45.742,-22,-33,38,-1.74,75.02,210.7,1522,1470,-1.89,-3.46,-119.03,2.4771,2.6923,9.0267,0
45.759,-21,-33,38,-1.66,75.02,210.7,1522,1472,-1.89,-3.46,-119.03,2.4771,2.6923,9.0267,0
45.776,-19,-33,38,-1.50,75.02,210.7,1522,1473,-1.89,-3.46,-119.03,2.4771,2.6923,9.0267,0
45.793,-18,-32,39,-1.38,73.10,210.3,1522,1478,-1.89,-3.46,-119.03,2.4771,2.6923,9.0267,0
45.811,-17,-32,39,-1.31,73.10,210.3,1522,1476,-1.89,-3.46,-119.03,2.4771,2.6923,9.0267,0
45.828,-16,-32,39,-1.23,73.10,210.3,1522,1475,-1.89,-3.46,-119.03,2.4771,2.6923,9.0267,0
45.845,-15,-33,38,-1.18,75.02,210.7,1522,1471,-1.89,-3.46,-119.03,1.6307,2.5737,9.0429,0
45.862,-14,-32,39,-1.08,73.10,210.3,1522,1477,-1.89,-3.46,-119.03,1.6307,2.5737,9.0429,0
45.880,-12,-32,39,-0.92,73.10,210.3,1522,1476,-1.89,-3.46,-119.03,1.6307,2.5737,9.0429,0
45.899,-9,-33,38,-0.71,75.02,210.7,1522,1471,-1.89,-3.46,-119.03,1.6307,2.5737,9.0429,0
45.916,-8,-32,39,-0.62,73.10,210.3,1522,1477,-1.84,-3.81,-119.15,1.6307,2.5737,9.0429,0
45.933,-8,-33,38,-0.63,75.02,210.7,1522,1471,-1.84,-3.81,-119.15,1.6307,2.5737,9.0429,0
45.950,-8,-33,38,-0.63,75.02,210.7,1500,1473,-1.84,-3.81,-119.15,1.6307,2.5737,9.0429,0
45.967,-8,-33,38,-0.63,75.02,210.7,1500,1473,-1.84,-3.81,-119.15,1.6307,2.5737,9.0429,0
45.984,-8,-33,38,-0.63,75.02,210.7,1478,1474,-1.84,-3.81,-119.15,1.6307,2.5737,9.0429,0
46.001,-9,-33,38,-0.71,75.02,210.7,1478,1474,-1.84,-3.81,-119.15,1.6307,2.5737,9.0429,0
46.018,-9,-33,38,-0.71,75.02,210.7,1478,1474,-1.84,-3.81,-119.15,1.6307,2.5737,9.0429,0
46.035,-9,-32,39,-0.69,73.10,210.3,1478,1478,-1.84,-3.81,-119.15,1.6307,2.5737,9.0429,0
46.052,-8,-33,38,-0.63,75.02,210.7,1522,1472,-1.84,-3.81,-119.15,1.6307,2.5737,9.0429,0
46.069,-7,-33,38,-0.55,75.02,210.7,1522,1473,-1.84,-3.81,-119.15,1.6307,2.5737,9.0429,0
46.086,-6,-33,38,-0.47,75.02,210.7,1522,1473,-1.84,-3.81,-119.15,1.6307,2.5737,9.0429,0
46.103,-5,-33,38,-0.39,75.02,210.7,1522,1474,-1.84,-3.81,-119.15,1.6307,2.5737,9.0429,0
46.120,-4,-33,38,-0.32,75.02,210.7,1522,1474,-1.84,-3.81,-119.15,1.6307,2.5737,9.0429,0
46.137,-3,-33,38,-0.24,75.02,210.7,1522,1474,-1.95,-2.83,-118.22,1.6307,2.5737,9.0429,0
46.154,-1,-33,38,-0.08,75.02,210.7,1522,1474,-1.95,-2.83,-118.22,1.6307,2.5737,9.0429,0
46.171,1,-33,38,0.08,75.02,210.7,1522,1474,-1.95,-2.83,-118.22,1.6307,2.5737,9.0429,0
46.188,2,-32,39,0.15,73.10,210.3,1522,1478,-1.95,-2.83,-118.22,3.0776,2.7792,8.5627,0
46.205,4,-32,39,0.31,73.10,210.3,1522,1476,-1.95,-2.83,-118.22,3.0776,2.7792,8.5627,0
46.222,5,-32,39,0.38,73.10,210.3,1522,1476,-1.95,-2.83,-118.22,3.0776,2.7792,8.5627,0
46.239,6,-32,39,0.46,73.10,210.3,1522,1475,-1.95,-2.83,-118.22,3.0776,2.7792,8.5627,0
46.256,7,-32,39,0.54,73.10,210.3,1522,1475,-1.95,-2.83,-118.22,3.0776,2.7792,8.5627,0
46.273,8,-32,39,0.62,73.10,210.3,1522,1475,-1.95,-2.83,-118.22,3.0776,2.7792,8.5627,0
46.290,9,-32,39,0.69,73.10,210.3,1522,1475,-1.95,-2.83,-118.22,3.0776,2.7792,8.5627,0
46.307,10,-31,40,0.75,71.27,210.0,1522,1478,-1.95,-2.83,-118.22,3.0776,2.7792,8.5627,0
46.324,10,-31,40,0.75,71.27,210.0,1522,1477,-1.95,-2.83,-118.22,3.0776,2.7792,8.5627,0
46.341,11,-31,40,0.82,71.27,210.0,1522,1476,-1.95,-2.83,-118.22,3.0776,2.7792,8.5627,0
46.358,12,-31,40,0.90,71.27,210.0,1522,1476,-1.95,-2.83,-118.22,3.0776,2.7792,8.5627,0
46.375,14,-31,40,1.05,71.27,210.0,1522,1476,-1.31,-2.26,-117.07,3.0776,2.7792,8.5627,0
46.392,15,-31,40,1.12,71.27,210.0,1522,1476,-1.31,-2.26,-117.07,3.0776,2.7792,8.5627,0
46.409,17,-31,40,1.27,71.27,210.0,1522,1476,-1.31,-2.26,-117.07,3.0776,2.7792,8.5627,0
46.426,19,-30,41,1.39,69.53,209.6,1522,1478,-1.31,-2.26,-117.07,3.0776,2.7792,8.5627,0
46.443,22,-31,40,1.65,71.27,210.0,1522,1474,-1.31,-2.26,-117.07,2.9652,3.3953,8.1388,0
46.460,24,-30,41,1.76,69.53,209.6,1522,1478,-1.31,-2.26,-117.07,2.9652,3.3953,8.1388,0
46.477,27,-30,41,1.98,69.53,209.6,1525,1478,-1.31,-2.26,-117.07,2.9652,3.3953,8.1388,0
46.495,31,-30,41,2.27,69.53,209.6,1530,1477,-1.31,-2.26,-117.07,2.9652,3.3953,8.1388,0
46.512,35,-30,41,2.56,69.53,209.6,1534,1477,-1.31,-2.26,-117.07,2.9652,3.3953,8.1388,0
46.529,39,-30,41,2.85,69.53,209.6,1536,1476,-1.31,-2.26,-117.07,2.9652,3.3953,8.1388,0
46.546,44,-29,42,3.14,67.88,209.3,1541,1478,-1.31,-2.26,-117.07,2.9652,3.3953,8.1388,0
46.564,48,-29,42,3.43,67.88,209.3,1541,1478,-1.31,-2.26,-117.07,2.9652,3.3953,8.1388,0
46.581,53,-29,42,3.79,67.88,209.3,1545,1478,-1.31,-2.26,-117.07,2.9652,3.3953,8.1388,0
46.598,58,-29,42,4.14,67.88,209.3,1547,1478,-1.31,-2.26,-117.07,2.9652,3.3953,8.1388,0
46.616,68,-29,42,4.86,67.88,209.3,1567,1477,-1.31,-2.26,-117.07,2.9652,3.3953,8.1388,0
46.633,73,-29,42,5.21,67.88,209.3,1561,1477,-0.30,-1.82,-117.76,2.9652,3.3953,8.1388,0
46.650,78,-29,42,5.57,67.88,209.3,1558,1477,-0.30,-1.82,-117.76,2.9652,3.3953,8.1388,0
46.667,84,-29,42,6.00,67.88,209.3,1561,1477,-0.30,-1.82,-117.76,2.9652,3.3953,8.1388,0
46.684,89,-28,43,6.21,66.30,208.9,1559,1478,-0.30,-1.82,-117.76,2.9652,3.3953,8.1388,0
46.701,94,-29,42,6.71,67.88,209.3,1560,1475,-0.30,-1.82,-117.76,2.6483,2.8863,7.9581,0
46.718,100,-28,43,6.98,66.30,208.9,1564,1478,-0.30,-1.82,-117.76,2.6483,2.8863,7.9581,0
46.735,104,-28,43,7.26,66.30,208.9,1559,1478,-0.30,-1.82,-117.76,2.6483,2.8863,7.9581,0
46.752,109,-27,44,7.43,64.79,208.6,1561,1478,-0.30,-1.82,-117.76,2.6483,2.8863,7.9581,0
46.769,114,-28,43,7.95,66.30,208.9,1563,1476,-0.30,-1.82,-117.76,2.6483,2.8863,7.9581,0
46.786,118,-27,44,8.05,64.79,208.6,1561,1478,-0.30,-1.82,-117.76,2.6483,2.8863,7.9581,0
46.803,122,-27,44,8.32,64.79,208.6,1560,1478,-0.30,-1.82,-117.76,2.6483,2.8863,7.9581,0
46.820,125,-27,44,8.52,64.79,208.6,1556,1478,-0.30,-1.82,-117.76,2.6483,2.8863,7.9581,0
46.837,128,-27,44,8.73,64.79,208.6,1555,1478,-0.30,-1.82,-117.76,2.6483,2.8863,7.9581,0
46.854,131,-27,44,8.93,64.79,208.6,1555,1478,-0.30,-1.82,-117.76,2.6483,2.8863,7.9581,0
46.871,133,-26,45,8.87,63.35,208.2,1551,1478,-0.30,-1.82,-117.76,2.6483,2.8863,7.9581,0
46.888,134,-26,45,8.93,63.35,208.2,1546,1478,1.52,-1.10,-119.18,2.6483,2.8863,7.9581,0
46.905,135,-26,45,9.00,63.35,208.2,1543,1478,1.52,-1.10,-119.18,2.6483,2.8863,7.9581,0
46.922,137,-26,45,9.13,63.35,208.2,1546,1478,1.52,-1.10,-119.18,2.6483,2.8863,7.9581,0
46.939,138,-26,45,9.20,63.35,208.2,1544,1478,1.52,-1.10,-119.18,1.9152,3.3203,7.7028,0
46.956,138,-26,45,9.20,63.35,208.2,1539,1478,1.52,-1.10,-119.18,1.9152,3.3203,7.7028,0
46.973,139,-25,46,9.07,61.98,207.9,1540,1478,1.52,-1.10,-119.18,1.9152,3.3203,7.7028,0
46.990,140,-26,45,9.33,63.35,208.2,1541,1478,1.52,-1.10,-119.18,1.9152,3.3203,7.7028,0
47.007,140,-25,46,9.13,61.98,207.9,1538,1478,1.52,-1.10,-119.18,1.9152,3.3203,7.7028,0
47.024,140,-25,46,9.13,61.98,207.9,1536,1478,1.52,-1.10,-119.18,1.9152,3.3203,7.7028,0
47.041,140,-25,46,9.13,61.98,207.9,1535,1478,1.52,-1.10,-119.18,1.9152,3.3203,7.7028,0
47.058,139,-25,46,9.07,61.98,207.9,1531,1478,1.52,-1.10,-119.18,1.9152,3.3203,7.7028,0
47.075,139,-25,46,9.07,61.98,207.9,1533,1478,1.52,-1.10,-119.18,1.9152,3.3203,7.7028,0
47.092,137,-24,47,8.74,60.66,207.5,1526,1478,1.52,-1.10,-119.18,1.9152,3.3203,7.7028,0
47.109,136,-24,47,8.68,60.66,207.5,1526,1478,1.52,-1.10,-119.18,1.9152,3.3203,7.7028,0
47.126,133,-24,47,8.49,60.66,207.5,1522,1478,1.29,-1.04,-119.65,1.9152,3.3203,7.7028,0
47.143,131,-24,47,8.36,60.66,207.5,1522,1478,1.29,-1.04,-119.65,1.9152,3.3203,7.7028,0
47.160,128,-24,47,8.17,60.66,207.5,1522,1478,1.29,-1.04,-119.65,1.9152,3.3203,7.7028,0
47.177,125,-23,48,7.81,59.39,207.2,1522,1478,1.29,-1.04,-119.65,1.9152,3.3203,7.7028,0
47.194,121,-23,48,7.56,59.39,207.2,1522,1478,1.29,-1.04,-119.65,1.7118,3.0440,8.1118,0
47.211,118,-23,48,7.38,59.39,207.2,1522,1478,1.29,-1.04,-119.65,1.7118,3.0440,8.1118,0
47.228,114,-23,48,7.12,59.39,207.2,1522,1478,1.29,-1.04,-119.65,1.7118,3.0440,8.1118,0
47.245,111,-22,49,6.80,58.18,206.8,1522,1478,1.29,-1.04,-119.65,1.7118,3.0440,8.1118,0
47.265,104,-23,48,6.50,59.39,207.2,1478,1478,1.29,-1.04,-119.65,1.7118,3.0440,8.1118,0
47.282,100,-22,49,6.12,58.18,206.8,1478,1478,1.29,-1.04,-119.65,1.7118,3.0440,8.1118,0
